	SP1	SP2	SP3	SP4	SP5	SP6	SP7	SP8	SP9	SP10	SP11	SP12	SP13	SP14	SP15
MCA_RS14005	7.844343754	6.999427567	7.386415574	7.568817486	7.826112904	8.089282637	7.984178909	7.675692909	7.1960748	7.199517812	7.691843653	7.067285485	7.197374825	7.465385667	7.377476586
MCA_RS14010	6.941641139	7.209436156	7.215751375	6.352937328	6.475998481	6.740797611	7.182908835	7.883178131	6.995481231	7.207452257	7.408812237	6.852003389	7.167385491	7.106520764	6.665105118
MCA_RS14015	8.05305753	8.624522575	7.770174335	7.480590604	6.900445956	7.614343805	8.62478095	9.039741698	8.264469277	8.232553076	8.370794379	7.827195827	8.020643251	8.289342483	8.538083729
MCA_RS14020	7.58280275	7.770779795	7.198475968	7.525378371	7.667974047	7.715456763	7.448156924	7.575994859	7.771758908	7.74918903	7.623386979	7.711080639	7.488599698	7.769603079	7.210748062
MCA_RS14025	9.898580289	9.933402349	9.783498961	8.918352601	8.76593152	9.17759906	10.16997672	9.990561429	9.879178556	9.782791486	9.793718815	8.932575599	9.326906421	9.804752073	9.575806093
MCA_RS14030	12.91882161	13.29471351	12.82121481	12.01549675	10.6475348	11.53125833	13.38240147	13.4608388	12.84659744	12.95850071	12.89859181	11.96124684	12.30823617	12.6102805	12.8671524
MCA_RS14035	7.157302563	7.641010391	6.930610705	7.106136415	6.905428856	6.075803854	7.59840582	8.106153396	7.149977704	7.072184143	7.77840872	7.235707509	7.198992815	6.945169167	7.292956521
MCA_RS14040	5.830992698	6.284943491	6.415551598	6.065128239	6.978177985	6.905042639	6.230924816	6.321545738	5.690314451	6.286938251	6.269854125	5.011939813	6.368878181	5.999427176	5.83402745
MCA_RS14045	7.17841478	7.196347705	7.242126016	6.547886625	7.269163387	7.174166825	6.736823263	7.306710614	7.17026154	7.388714032	7.385568394	7.060550769	7.515685344	7.020131862	7.451576568
MCA_RS14050	7.798642855	7.996875039	8.057438038	7.435541557	7.429378666	7.828782651	7.581461383	7.536701275	8.340044057	7.751657623	7.929977477	8.201506956	7.949696877	8.006145394	7.701550203
MCA_RS14055	6.241545794	6.241712054	6.60490675	6.330397729	6.882026651	7.10130297	5.501228846	6.249097912	6.646881228	6.509797368	6.412087589	6.625951401	6.427101792	6.562463827	6.14589965
MCA_RS14060	9.296666831	9.398564103	9.56405425	9.766288704	10.06848261	9.629885081	9.434485671	9.187025042	9.373885679	9.457876216	9.310802755	9.761379149	9.531992254	9.521500214	9.469973688
MCA_RS14065	9.529256858	9.266164048	9.467601498	9.799717532	9.371808321	9.690006494	9.55272968	9.406677151	9.436801594	9.526009806	9.376127168	9.162523088	9.583689673	9.485744211	9.078205679
MCA_RS14070	5.50036344	5.801489224	5.332861871	5.180450194	4.389177493	5.519862692	4.724456184	6.500172029	5.482273835	5.089695898	5.490883494	5.708452552	4.777147455	4.757417269	4.066547657
MCA_RS14075	7.274815527	7.592990544	6.986030151	6.846805327	6.613281033	6.058382825	7.192568323	6.356449512	7.181331737	6.977920829	6.906620258	6.827477452	6.927576688	6.694486504	7.370393941
MCA_RS14080	7.430605891	8.126346457	7.56440538	6.514950755	6.402713267	7.506065545	7.556855954	7.933337924	7.71979441	7.555385801	7.568781668	7.826962408	7.706355718	7.455290906	7.879334492
MCA_RS14085	5.769148748	6.17359251	5.96123479	6.015755775	5.712498598	5.781865718	5.797828671	6.339103178	5.898335225	6.343018955	6.557060482	6.329715509	6.629438556	6.00405128	6.052900365
MCA_RS14090	8.874388779	8.660973182	9.223440667	9.173207321	9.565518526	9.071807237	9.44976136	9.251983307	9.230704195	9.457044504	9.003559203	9.262137648	9.269160605	9.209965748	9.069381252
MCA_RS14095	7.892790038	7.693188504	8.006399818	7.80511479	7.192419459	6.986909007	7.990233425	8.390968896	8.051543461	8.233259829	8.489340978	8.059317939	8.103317578	8.088895986	7.943918348
MCA_RS14100	7.70481899	8.014796472	7.482799039	6.965323154	6.666104545	6.933988453	7.733871233	7.346573648	7.535812127	7.338033586	7.673630694	7.649847334	6.93212373	7.364171804	7.330979125
MCA_RS14105	7.018011788	7.129062779	7.401340358	7.138211367	5.731328655	6.683508774	5.727084175	6.663204348	7.001349291	7.023168298	6.704912468	7.391566737	7.155213004	7.009592745	6.685358866
MCA_RS14110	6.378021191	6.584136593	5.645736655	4.0733791	4.93864559	3.556144501	7.149484051	7.117391754	5.737953276	6.137897295	7.691843653	5.726584608	5.277371894	6.292260636	5.872731506
MCA_RS14115	7.157302563	7.177970036	6.650932386	6.307500391	7.251009328	7.327994113	8.043367564	7.921046249	6.389062273	7.179855319	8.189045205	5.456567492	6.261482045	7.087256977	6.533602826
MCA_RS14120	5.522844868	4.398857368	5.190997486	2.773764728	3.916362704	-3.624563463	6.257105263	6.807445287	5.790409366	5.329334344	5.644876784	4.428788758	4.440322919	5.595914251	4.491491852
MCA_RS14125	7.699697353	7.12215842	7.476124022	6.85208944	6.356158238	6.471415263	8.094379907	8.288909465	7.257513172	7.588352264	7.971087463	6.765005244	7.285298601	7.325901534	7.155705935
MCA_RS14130	8.984909421	9.41717349	8.905701132	8.548576986	8.818609479	8.849115095	9.61110907	9.639762879	9.267610214	9.295304206	9.483039263	8.488139319	8.675603063	9.063593954	8.923314243
MCA_RS14135	8.119175415	8.358177871	8.28097644	7.809648503	8.307570559	8.271497319	8.738100755	8.635005319	8.398281023	8.358714156	8.505785031	7.609704518	8.171380833	8.243248367	8.575519494
MCA_RS14140	7.282741207	6.860675288	7.575153848	7.133879275	7.477573579	7.398422953	7.74882831	7.573379233	7.718845009	7.134420565	7.702873393	7.368336515	6.861003843	7.066406668	7.300428709
MCA_RS14145	8.135752648	8.254651243	8.028727542	8.433442191	8.355390455	8.391880065	8.050628459	8.348000756	8.312932366	8.437490327	8.208226163	8.278976701	8.078335105	8.175481889	8.135339165
MCA_RS14150	8.260993587	8.759183317	8.280566049	8.718768615	9.048461047	8.794732732	8.253233118	8.324083478	8.04151661	8.531709013	8.207630602	8.547427348	8.218673459	8.105343363	8.513035233
MCA_RS14155	7.979543446	8.508119741	8.214355532	7.91523254	7.976136102	7.8933692	8.163208915	7.904145835	8.077328785	8.028837596	8.171133964	8.102385453	7.735634956	7.850782662	7.892343358
MCA_RS14160	4.623514218	4.506464551	3.926855242	3.043831319	2.728029515	5.002743117	5.443561071	5.885718282	5.086994644	5.170144634	5.659757669	3.643790917	4.712160434	4.367339628	5.443330589
MCA_RS14165	5.934565678	5.993631959	5.840212951	6.483517068	6.268632987	6.080742895	6.157499486	6.963419324	6.521274951	5.746617543	6.35191505	4.961795153	5.860647391	5.408418927	4.697415108
MCA_RS14170	7.271633023	7.024329545	7.670746532	7.432017273	8.349308485	8.13718706	8.041910989	8.301871278	7.802555259	7.62597427	8.094765288	7.23886923	7.399467754	7.611930415	7.866447001
MCA_RS14175	6.23448001	6.036696138	6.382787434	5.36426353	6.056554168	6.734543376	6.587739842	7.448102491	6.390255402	6.511546301	6.248009123	5.374616948	6.175339815	6.427839956	6.098517321
MCA_RS14180	6.144558159	6.61287887	5.583218023	4.790539004	6.062514636	5.041258216	6.150307694	6.254550662	6.514178386	6.17809467	6.707863492	4.946405471	5.546696899	5.92041947	6.23028776
MCA_RS14185	5.927168437	7.12369558	6.215965838	5.743636822	5.476196005	7.016852291	6.523089935	6.376593479	6.185577571	5.779892398	6.427002451	4.868709191	5.852446175	5.897737814	5.795264122
MCA_RS14190	4.999392119	5.85614388	5.52619958	4.424979603	-3.624563463	5.449055261	4.795326548	5.909417374	5.189241601	4.344067178	6.181630017	4.65181152	5.22750972	5.23831494	5.186477736
MCA_RS14205	3.997917939	4.792030752	3.703413171	3.206689859	4.94511252	5.335868348	3.835848714	4.72596093	4.88514116	5.149326172	4.482692465	3.881725039	4.634573636	4.831092035	3.073511849
MCA_RS14210	3.601463064	4.277057354	3.726095007	3.162004123	3.756422144	1.851474743	4.312504453	3.749037355	3.875526344	4.221198904	4.264120631	3.648025339	2.449162846	3.839341491	4.09628881
MCA_RS15435	3.89413026	2.459886884	4.000471232	2.617054395	3.03737173	4.109067851	1.144570844	4.355660621	3.776803102	3.643628207	3.444091578	2.24706049	3.130076908	3.698096252	3.673698876
MCA_RS14220	-3.624563463	-3.624563463	-3.624563463	2.617054395	-3.624563463	-3.624563463	0.497899577	-3.624563463	-3.624563463	-3.624563463	-3.624563463	2.00444105	-3.624563463	-3.624563463	-3.624563463
MCA_RS14225	5.326223791	5.231899135	5.68016315	6.76138972	6.352514076	6.149346595	4.836235705	5.290463694	5.772220132	6.274631994	4.993130324	5.063573476	6.013130601	6.029675887	5.652420634
MCA_RS15440	3.225164751	-3.624563463	4.034619493	-3.624563463	3.704002914	5.01827276	2.042183306	4.013711402	4.419776422	3.754123685	4.365845543	5.293146986	5.18894855	4.866057012	3.892899538
MCA_RS14235	1.416176775	1.609424526	3.789001843	3.092268054	-3.624563463	4.349032761	-0.04623106	3.659799266	2.012043175	1.391448486	0.957943296	3.289926287	4.072507819	2.944980414	2.378423665
MCA_RS14240	1.827939414	3.082695766	1.795904548	-3.624563463	4.435844004	5.201749026	1.054984341	1.537896114	-3.624563463	3.842003497	1.619000653	2.323177258	4.159284638	2.967883987	-3.624563463
MCA_RS14245	-3.624563463	2.819893666	-2.328915604	2.583560945	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	0.346181746	2.375188117	-3.624563463	2.307011007	-3.624563463
MCA_RS14250	5.117545324	2.849922163	4.308108143	5.051644525	5.473961613	3.890218158	4.954497918	-3.624563463	4.2696776	5.05333814	4.521547076	4.970274569	5.158227328	4.712918653	5.418692715
MCA_RS15445	4.970896101	3.963520145	4.187206716	3.411450469	4.463136116	5.199480287	4.538653214	3.606212977	4.355257087	3.681408189	4.78692546	5.101121061	5.413672512	4.777002439	3.23670853
MCA_RS14260	3.394674779	3.004757787	3.629713256	4.222271016	-3.624563463	2.846820297	4.283215256	3.856214137	3.311436294	4.398010744	4.257230484	3.635284605	4.476349218	3.77369997	4.525896558
MCA_RS14265	-3.624563463	3.553262975	1.21552557	4.41549289	3.322078959	3.861806769	1.524235784	3.514652967	3.185144176	1.219496973	2.247924167	2.375188117	3.523520621	3.220817152	2.170467113
MCA_RS15450	4.654794235	-3.624563463	3.515309537	-3.624563463	2.293748337	3.69145274	4.456487064	3.216893975	3.765813556	3.320849702	2.81530312	4.729791089	4.566012817	4.174068429	4.975076518
MCA_RS14275	5.704534539	5.545770557	4.813795271	5.653702116	6.310557134	6.794395659	5.690367018	5.22753044	5.10454699	5.946028488	5.572711516	6.429022414	6.488368993	5.742027362	5.827146183
MCA_RS14280	8.732392543	8.413893587	8.721745208	9.074942087	9.236001593	9.144074983	8.186466807	8.362718617	8.722835584	8.770744645	8.181482828	8.586560477	9.003080269	8.881455191	8.406439112
MCA_RS14285	6.000769457	4.649915152	6.303134089	7.011707013	7.163594479	6.740797611	5.690367018	5.641232294	5.587962598	6.724066957	6.241041411	6.277375168	6.642181346	6.469896621	5.669008719
MCA_RS14290	3.680381193	3.692348633	4.055239001	-3.624563463	5.355159352	3.011061882	3.733693759	4.706994775	4.551460137	4.415552835	4.42647569	3.429297458	4.935641526	5.065044896	4.305967205
MCA_RS14295	4.22549114	5.480085346	2.863231527	3.115889937	4.844926137	4.229593361	4.613778792	5.875845537	4.033535782	4.555499736	4.068086067	3.746092586	5.679343831	5.264759354	4.566599869
MCA_RS14300	2.624435214	2.849922163	2.262837123	-3.624563463	-2.191957068	3.071857738	3.318379272	2.642650806	3.543628568	2.953255897	3.553126884	4.416430636	3.22630571	3.066675256	3.277665216
MCA_RS14305	5.951237857	6.164660232	5.751391867	6.198329846	6.63644236	6.919588139	6.173551124	6.616538287	5.983016205	5.904035866	6.086362099	6.955991925	6.483066511	5.680962503	6.669508464
MCA_RS14310	1.589767324	-3.624563463	-1.529158096	-3.624563463	-3.624563463	2.045846972	2.633208191	-3.624563463	-3.624563463	1.32934339	3.207237928	-3.624563463	-3.624563463	2.307011007	-3.624563463
MCA_RS14315	3.699454177	3.144574707	3.795144255	2.324424039	-3.624563463	3.923589359	3.543677161	-3.624563463	1.614828773	3.613544151	3.629814727	2.827524602	3.859871193	3.775864724	2.378423665
MCA_RS14320	2.447717566	2.535744004	3.209797673	3.139131271	3.197610932	2.508570148	-3.624563463	-3.624563463	-3.624563463	2.477952589	2.302489727	3.542802618	3.985185277	3.952755547	2.278189124
MCA_RS14325	4.431546869	3.018043361	4.093123802	5.324266079	4.851826077	5.569899119	3.897281512	3.711466267	4.147993305	5.159772954	4.617928477	5.098029151	5.057182198	4.614750008	4.842915376
MCA_RS14330	1.562247583	-2.686567431	-3.624563463	-3.624563463	2.829387162	3.773052881	2.963721173	-3.624563463	3.301324087	3.210329181	2.070631549	4.012279392	3.87073995	3.239760885	2.472144301
MCA_RS14335	3.157810539	4.548272356	3.469955786	3.88000283	5.295676428	4.234033766	4.1086915	4.732227976	4.235565929	5.461877364	5.16249354	3.092789033	5.715967191	5.021921126	4.770974589
MCA_RS14340	4.779530796	5.393536042	4.528735518	4.327182629	3.778317305	4.889086761	1.895054348	4.192522699	5.435651949	4.445137479	3.93337697	4.897448845	4.447600509	4.512010111	3.907885176
MCA_RS15455	7.264980172	6.716342806	6.944148275	6.332919589	7.463564963	7.082343221	6.3185467	6.928368132	6.850011409	7.243679574	7.171997717	7.150972211	7.578771398	7.005908843	6.971393223
MCA_RS14360	3.4890389	-3.624563463	4.251159412	-3.624563463	4.191222023	4.014152992	4.41508078	3.234660562	5.06474958	4.380252727	4.46086781	3.487166014	3.481594479	4.426408583	3.984103337
MCA_RS15460	5.865880778	6.164660232	5.829030653	5.951564918	6.79699358	6.444845577	5.716166813	5.058272798	5.803006743	6.176625681	5.728626074	6.635579365	6.361191358	6.121056609	6.268524794
MCA_RS14370	4.035929061	2.879338364	3.992474741	3.590728819	4.32119958	3.47593443	2.526155931	2.443159561	2.972196626	3.668924467	3.440040846	5.101121061	4.019774826	3.457688925	3.09985225
MCA_RS14375	4.71226375	3.741232858	2.594044154	4.286128861	4.147027986	2.936735535	4.209011749	4.513170765	3.74730955	5.283667144	4.738271924	5.098029151	5.156007718	4.714048011	4.36688558
MCA_RS14380	4.283520408	3.044253013	3.890024457	4.862124505	3.427448105	4.365316082	4.933704271	2.560507591	4.689673518	4.481285034	5.038041395	3.896037369	4.51496597	4.886235632	3.994670235
MCA_RS14385	-3.624563463	4.506464551	2.803545716	-3.624563463	2.429081564	0.089744817	2.852904703	2.745370273	1.922516049	2.570345923	2.570488141	-3.085371756	4.330451752	2.865897499	3.09985225
MCA_RS14390	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-0.289848678	-3.624563463	-3.624563463	-3.624563463	-3.624563463	-3.060646196
MCA_RS14395	3.185130711	2.133531261	-1.79836028	2.441223664	-3.624563463	-3.624563463	1.228918083	-3.624563463	2.292869089	-3.624563463	1.781490276	2.166703013	-2.389328891	2.688815261	-3.624563463
MCA_RS14400	3.101567348	-3.624563463	-3.624563463	-3.624563463	2.372628632	-3.624563463	-2.223071245	2.298620804	-3.624563463	-3.624563463	2.091441479	-3.624563463	2.689106513	2.608499869	1.462948523
MCA_RS14405	-3.624563463	3.144574707	2.461288526	-3.624563463	-3.624563463	4.133041242	2.042183306	-3.624563463	-3.624563463	2.706872414	-3.624563463	1.894684517	1.931334622	-3.624563463	-3.624563463
MCA_RS14410	1.070422894	2.964150834	-3.624563463	-3.624563463	4.112970716	-3.624563463	3.279354782	-3.624563463	2.230286886	-3.624563463	2.101734952	3.105161779	1.221479599	2.707080492	2.606812044
MCA_RS14415	2.590781086	4.492254978	3.263947497	-3.624563463	4.507506077	4.459335481	3.089370121	4.326962173	4.585192234	4.593426458	3.061922913	4.202785016	3.648777776	3.868034528	4.552364759
MCA_RS14420	0.532083238	-3.624563463	-3.624563463	-0.990105189	2.391692779	3.838667805	-3.624563463	-3.624563463	-3.624563463	2.690496628	1.633262724	2.710931078	1.580445796	-3.624563463	-3.624563463
MCA_RS14425	-3.624563463	-3.624563463	1.304335512	-3.624563463	3.13110373	-3.624563463	1.80632957	-3.624563463	2.972196626	-3.624563463	1.207098098	-3.624563463	2.977547911	1.88586858	-3.624563463
MCA_RS14430	7.464448968	7.527146475	7.683633857	7.862097303	7.136302723	7.473105753	7.195628283	7.34810468	7.48673836	7.351115783	7.255618549	7.730428402	8.036415616	7.499188932	7.648446501
MCA_RS14435	2.001901597	2.709580536	2.430051585	2.941788084	4.042344993	3.177069589	3.704530456	2.615786069	3.491214923	3.726279279	4.337816802	4.843083602	3.990177705	3.397102807	2.067457236
MCA_RS14440	3.203060905	-3.624563463	3.084997885	3.794759281	2.501072069	3.98283444	1.860216444	3.599372547	0.77450018	4.114766035	3.11370164	2.435222895	4.562665316	3.603760798	3.72959248
MCA_RS14445	5.631934899	6.374175779	5.209512384	5.911633163	4.529189609	4.963171525	5.946395646	5.180180914	4.936681053	6.063547068	4.599886817	5.799773788	5.644935603	5.425066012	6.545030932
MCA_RS14450	4.816398272	4.856313762	4.242195055	4.254553226	5.2203671	5.640171183	4.202072821	4.343431122	4.454411716	4.351897995	4.515785176	4.833820166	4.403373898	4.619579329	3.839188941
MCA_RS14455	3.326789737	2.864705236	3.177245493	3.866140769	4.296124032	-3.624563463	2.147068532	3.833075681	2.197947412	4.243820986	1.148726238	2.323177258	3.148057238	2.538826414	3.491717744
MCA_RS14460	4.266568549	5.091282718	5.133982948	3.823737052	2.666744357	4.586318814	4.897652372	4.502210968	4.410398168	5.114458477	4.651598216	3.863632619	4.986492738	4.392951594	4.537987789
MCA_RS16345	3.743001039	4.179924061	5.027137584	4.178072719	4.316219217	4.57935602	4.762686437	4.093768425	4.964182174	5.226603208	4.769275767	3.289926287	4.014883946	4.810121464	4.049755965
MCA_RS14465	2.246291825	4.010805511	4.037213106	-3.624563463	2.602739885	1.224309134	3.162683393	-3.624563463	2.991193187	3.393466386	3.035319571	3.463335559	3.769841206	2.23330904	-3.624563463
MCA_RS14470	3.22954517	4.453663997	3.981743335	1.602943997	4.559009252	4.971173153	3.560051297	4.438481876	3.751029386	2.543243856	1.927517352	3.44398366	4.077207509	4.073822993	3.345279933
MCA_RS14475	4.218896968	3.21548781	3.054597502	3.139131271	3.848990498	-3.624563463	4.302807307	3.162242478	2.107987654	2.060369868	3.560608655	4.022100213	3.557551734	3.544049163	3.564451869
MCA_RS14480	4.065632958	0.777956378	3.134283569	5.813922191	4.503129986	4.860652861	5.127441354	2.931171146	4.477048426	3.942230832	4.380715384	4.678965721	4.136949854	3.625530523	3.633694396
MCA_RS14485	5.793761699	5.881805767	5.338130074	5.769931482	6.321782672	5.935626448	4.557804532	3.791668345	3.964724468	5.774075855	5.592919501	5.973478042	4.266048845	5.385210944	5.579420199
MCA_RS14490	4.035929061	3.997452807	4.917384268	-3.624563463	5.464989278	5.222008705	3.399476367	3.47783014	4.636368721	1.650423156	4.348661625	5.636755309	3.516616997	4.287657107	3.873945905
MCA_RS14495	5.283677142	5.328373402	5.591182626	6.077211793	4.834513955	5.392578832	5.046467899	5.350766038	5.451741585	5.168667522	5.861013962	4.886738454	5.663805383	5.467872085	5.133275613
MCA_RS16140	6.665521902	6.744590469	6.535516885	6.885113412	5.115332538	5.871521017	5.887061905	6.717123371	6.426761323	6.379868922	6.404312074	7.218726967	6.830709587	6.730647954	7.142304086
MCA_RS14500	4.013242774	4.331281668	2.997143101	5.27265759	3.229749058	-3.624563463	4.535896439	4.339331476	3.076679219	4.689258098	3.841161909	4.980384517	3.445700564	3.994250515	2.170467113
MCA_RS14505	4.207839258	4.15006489	5.152043219	2.915108238	4.759445431	4.229593361	5.442089424	4.013711402	5.756576903	5.508163382	5.378963525	4.713720953	5.651252993	5.554903729	5.31851145
MCA_RS15465	5.343503594	6.007019909	4.904657635	2.681795109	3.649607024	2.811602805	4.738911507	-1.437914335	5.335153303	5.111386299	4.689627171	5.652647603	5.391202415	4.120563988	5.982978247
MCA_RS14515	9.091102367	8.970403338	9.103274841	8.434029589	8.46210673	8.662206601	9.127623341	9.07437775	9.236437479	9.253676121	9.111762549	9.038279919	9.224182639	9.057878973	9.116001223
MCA_RS14520	7.561026137	7.030078677	7.678243504	7.957519613	7.519343138	7.904902708	7.209967028	6.84696548	7.767862727	7.916938157	7.361943919	8.221889377	7.70521764	7.644577566	8.046508939
MCA_RS14525	9.137148511	9.278119303	9.263032989	9.412559481	9.445072327	9.532194056	9.069000592	8.99451047	9.168522778	9.059726727	8.83939804	9.153336698	9.095162091	8.946440413	9.1564637
MCA_RS14530	7.103129452	7.457543645	7.42826663	6.738746192	6.653325739	7.590734072	7.347595249	6.897332448	7.38507649	6.771061206	7.005528153	7.330306272	7.204373047	6.895263818	7.218281556
MCA_RS14540	6.687977682	6.940467309	7.655423688	7.062735982	7.028527401	7.009100716	6.586408222	6.146077862	6.57420247	6.667668464	6.513873549	6.953855678	7.600970453	7.139047603	7.04356278
MCA_RS14545	5.632761966	5.000495188	5.811714335	4.910201418	7.321051355	6.97767109	5.648868644	4.468822988	5.946172725	5.489353539	4.488587787	6.247687712	5.638590429	5.735368624	5.738764844
MCA_RS14550	7.858023993	8.304296171	7.985904396	7.593215226	8.298444879	8.210277566	7.560251469	7.754392494	7.926566724	8.099728884	7.593154206	7.90466748	7.927746846	8.04570507	7.816942846
MCA_RS14555	7.585795517	7.860632947	7.587814508	6.350450248	7.91362271	7.635896508	7.508108434	7.220736711	7.496188959	7.32913556	7.423247925	7.380157481	7.889848183	7.521453568	7.632182998
MCA_RS14560	8.601105303	8.700136039	8.487222148	8.978378048	8.740132129	8.698205163	8.08968808	8.424251622	8.341432623	8.19640418	7.789196534	8.898770851	8.625948412	8.600758565	8.200878068
MCA_RS14565	9.194710133	9.243543641	9.093806751	9.086570507	9.188246273	9.359299712	8.920236013	8.748335711	9.167479321	8.88151269	8.8898297	9.148954921	9.341873955	8.994112354	9.217034421
MCA_RS14570	6.298424346	5.349547388	6.000970775	5.732219298	6.581463367	5.790935479	5.617920161	5.932733445	6.138073432	5.566533698	5.95413961	6.139817435	6.353463359	6.202573684	6.434243594
MCA_RS16150	2.702139649	-3.624563463	3.218964966	-3.624563463	1.952316402	3.717055582	5.160032625	5.431936971	2.781679362	3.398516068	4.057548802	4.941238878	4.850356843	3.841410026	3.086742163
MCA_RS14575	11.17677172	11.13267543	11.07595879	11.19592033	11.12180736	11.1628568	10.86538073	10.99759388	11.08062674	11.10995289	11.10941371	11.65032396	11.55992492	11.53078478	11.5920024
MCA_RS14580	7.767915749	7.544465315	7.542665183	6.890259309	6.233401446	7.104337794	7.854939199	7.816540038	7.573588564	7.676217982	7.839653375	6.86251835	7.38769242	7.257255876	7.584596118
MCA_RS14585	6.176672244	6.166152791	5.869615482	4.976217246	5.146531641	5.981242616	5.801276447	6.662384126	6.125232515	5.924309907	6.12724421	5.727585294	6.277905915	6.269012051	5.57473266
MCA_RS14590	8.248097724	8.188623847	8.043637996	7.945210385	7.704644361	8.162158469	8.037288777	8.439412927	8.176094621	8.032293544	8.420724776	8.45800814	8.274474763	8.133471642	8.527358548
MCA_RS14595	7.033125766	7.443457058	7.088052787	7.520961647	7.446003215	7.58856845	7.182468227	7.314563011	6.826846241	7.160664374	6.857351981	6.863429083	7.259169317	7.355151489	7.416312887
MCA_RS14600	5.966407936	5.164797409	6.060189951	5.596081451	5.733198214	6.012595369	5.861967647	6.518417982	6.026635164	5.790495533	6.012588507	6.444320209	6.379381132	6.172079742	6.109091981
MCA_RS14605	7.581518232	7.936059532	7.523138737	6.367770441	6.242618488	6.629760183	7.8199568	8.131564627	7.829413025	7.652372108	8.105674603	7.360616745	7.536737696	7.717341572	8.169549794
MCA_RS14610	6.673180069	6.35598089	6.63089611	6.462941926	5.830717537	6.714027809	5.730705014	6.23702882	6.43082552	6.056376207	6.563125848	6.676055385	6.343744781	6.393006944	6.188710635
MCA_RS14615	5.810671193	5.279564184	5.865972769	5.874032001	5.658428153	5.734074778	5.727084175	6.18999513	5.655013524	5.557532299	6.177378141	6.513833738	5.985896914	5.908630063	5.641254993
MCA_RS14620	7.070537413	7.28075268	6.676528757	6.077211793	7.060150586	6.505791059	6.138544025	6.785012637	6.433142788	6.966064852	7.233555263	6.725980491	6.81672633	6.828006758	7.087827223
MCA_RS14625	5.769148748	5.772385678	6.314404156	5.566384484	5.543799586	4.97383053	5.842019591	5.858762041	6.055500077	5.836803324	5.962635834	6.465468213	6.002051612	5.992463111	6.256867123
MCA_RS14630	5.052278547	6.216002316	4.894680938	4.936971323	5.233635138	3.632129001	5.086581035	5.452959317	5.162955686	5.374881832	5.274784775	5.118009124	5.611307696	5.191243322	5.42521727
MCA_RS14635	6.081135416	5.706213053	5.253671322	6.27377138	6.563712383	6.75090327	6.010353238	6.847687222	5.912521636	6.358649603	5.881321691	6.285552162	5.984646719	6.166727955	6.691325825
MCA_RS14640	5.461787665	5.697981898	6.05635936	5.359324072	5.744364972	6.047071474	6.090506017	5.924547203	6.214155637	6.29778971	6.326357405	6.001878357	5.745792119	6.023312278	6.22206764
MCA_RS14645	5.611102613	5.863522543	4.843735561	5.229998942	4.703328115	5.429829348	5.33356811	4.215071788	5.889080884	5.244942193	5.650146405	5.499380338	5.013715286	5.279328688	5.069731367
MCA_RS14650	7.066564181	6.26418676	6.558718792	4.551632207	5.928601854	6.533974884	6.505584067	7.227961574	6.091887972	6.401409644	7.074110907	7.309405489	7.129424648	6.426118136	6.817213452
MCA_RS14655	8.483159577	7.974475064	8.074741221	8.727420267	7.80715693	8.083142719	8.533236361	8.458202287	8.132734175	8.271091402	8.372655123	8.175708842	8.328936976	8.460940255	8.71903499
MCA_RS14660	7.464216663	7.774698711	7.294555805	6.717672714	5.964059525	6.586139953	8.464951938	8.835691607	7.410583557	7.890523785	8.741170652	6.365512892	7.245142167	7.496237946	7.796202591
MCA_RS14665	9.043304737	9.219125617	9.288020398	9.441183706	9.147994506	9.110055329	10.02225693	10.19112502	9.095241826	9.303403473	9.836961632	8.444682297	8.741109821	9.046268558	9.243764539
MCA_RS14670	7.943333663	8.339117329	8.070632664	7.806929985	7.472546133	7.088486536	8.863646287	8.920461929	8.322182615	8.22173197	9.140129381	7.625895925	7.919919346	7.927393226	8.509048229
MCA_RS14675	9.161567449	8.91644087	9.173256168	8.791621945	9.401796959	8.526707584	9.897877365	10.00333023	9.207202008	9.519940525	9.767490601	8.797816245	8.904056936	9.204099994	9.104664547
MCA_RS14690	8.632869624	8.653809561	8.894122993	8.407955105	8.733609543	8.660351946	9.440486398	9.689525069	8.593622914	8.967806861	9.428178894	8.70000826	8.793098059	8.713891714	8.691153603
MCA_RS14695	7.473941405	7.455103663	7.448380188	7.132432349	6.844467171	7.417581214	7.742565214	8.021692301	7.34963464	7.319516895	7.893042616	7.341134641	7.660117424	7.275538917	7.519313979
MCA_RS14700	10.0032592	9.775398636	9.968589076	9.726802943	9.046770757	9.584531074	9.851445489	9.975451447	10.02375138	9.805067199	9.874872396	9.52031227	9.914724035	10.1643231	9.914814586
MCA_RS14705	7.628507123	7.494250954	7.50755885	7.269070196	7.572000593	7.657958392	7.780324778	7.489849137	7.784746316	7.711390499	7.899325934	7.236410713	7.475308906	7.670115392	7.618868135
MCA_RS14710	7.596857468	7.890736824	7.62686614	8.206103788	7.901204082	7.030956235	7.662682239	7.922417173	7.701167449	7.972385955	7.907783569	7.685044987	7.243052422	7.297742115	7.42480302
MCA_RS14715	9.549380876	9.270333644	9.682327087	10.19128728	9.789462027	9.542747339	10.15084777	9.984831701	9.56059724	10.17772725	9.584867184	9.331489844	9.69937746	9.93359219	9.665543588
